Key,Type,Description,Address,DateTime,Latitude,Longitude,City,Website
https://spotcrime.com/crime/146723771-ab0438f26af3f5d7bf77b07c6e714fca,Assault,Misd. Assault. ASSAULT 3,"600 BLOCK OF CROTONA PARK N, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8429277,-73.8953757,new york,spotcrime
https://spotcrime.com/crime/146721801-10feb3a65d99a4e4b01b5e72b314ea74,Theft,Petit Larceny. PETIT FROM OPEN ..,"400 BLOCK OF 11TH AVE, Manhattan, NY",2020-09-14 06:51:00+03:00,40.7589702,-73.9996603,new york,spotcrime
https://spotcrime.com/crime/146722237-8489d819b79c729adc151743607e43e3,Assault,Rape. RAPE 2,"E 138 ST/JACKSON AV, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8048421,-73.912792,new york,spotcrime
https://spotcrime.com/crime/146721469-f307b918b91686a7363c87f30af3e903,Theft,Petit Larceny. PETIT FROM STORE..,"64-28 108TH ST, Queens, NY",2020-09-14 06:51:00+03:00,40.7322771,-73.8492861,new york,spotcrime
https://spotcrime.com/crime/146721464-0d98fe9b047887f87561e12c8535c2d0,Theft,Petit Larceny. PETIT FROM OPEN ..,"64-34 102ND ST, Queens, NY",2020-09-14 06:51:00+03:00,40.73109,-73.85326,new york,spotcrime
https://spotcrime.com/crime/146720133-a480a0b508ea062ee35d15ce12329722,Theft,Petit Larceny. PETIT FROM BUILD..,"00 BLOCK OF W 180TH ST, The Bronx, NY",2020-09-14 06:51:00+03:00,40.8551416,-73.9083588,new york,spotcrime
https://spotcrime.com/crime/146718993-16018f382a12a16076e3c0c7150c3e5a,Theft,Petit Larceny. PETIT FROM STORE..,"631-615 6TH AVE, Manhattan, NY",2020-09-14 06:51:00+03:00,40.7398573,-73.9950161,new york,spotcrime
https://spotcrime.com/crime/146900337-a060100be1df9cf657d1afa47e3db9b5,Shooting,Multiple Shots Were Fired Inside A Room In The Hotel And One Victim Was Able To Get Away And Make It To A Hospital.,"6400 BLOCK OF SELMA AVE, Los Angeles, CA",2020-09-17 08:21:00+03:00,34.0998630279974,-118.329767156974,los angeles,spotcrime
https://spotcrime.com/crime/146728321-a07089b28e5ad2b96fc1177bfb98ccb0,Assault,BATTERY - SIMPLE ASSAULT. Premises,"2500 BLOCK OF W OLYMPIC BL, Los Angeles, CA",2020-09-15 05:51:00+03:00,34.0524,-118.2842,los angeles,spotcrime
https://spotcrime.com/crime/146728303-e69fae6c31a274a98c468dd78808d336,Robbery,ROBBERY. Premises,"INDIANA, Los Angeles, CA",2020-09-15 04:21:00+03:00,33.9933,-118.4765,los angeles,spotcrime
https://spotcrime.com/crime/146728460-74a5b527f2be29aca0680ff4afa48750,Vandalism,VANDALISM - MISDEAMEANOR ($399 OR UNDER). Premises,"1000 BLOCK OF S GRAND AV, Los Angeles, CA",2020-09-15 03:51:00+03:00,34.0421,-118.2614,los angeles,spotcrime
https://spotcrime.com/crime/146728558-d28019422d9173d4e9bb67fae36679be,Assault,BATTERY - SIMPLE ASSAULT. Premises,"6TH, Los Angeles, CA",2020-09-15 03:06:00+03:00,34.0429,-118.2462,los angeles,spotcrime
https://spotcrime.com/crime/146728326-24c0bb9840f001155586738afdbee32c,Assault,BATTERY - SIMPLE ASSAULT. Premises,"11000 BLOCK OF DE GARMO AV, Los Angeles, CA",2020-09-15 02:41:00+03:00,34.2695,-118.4102,los angeles,spotcrime
https://spotcrime.com/crime/146728221-23154cb2e9469b9f3f1868158d737513,Theft,THEFT PLAIN - PETTY ($950 & UNDER). Premises,"14000 BLOCK OF W RIVERSIDE DR, Los Angeles, CA",2020-09-15 02:00:00+03:00,34.1576,-118.4389,los angeles,spotcrime
https://spotcrime.com/crime/146728455-76bb26640fd5c8bb8078f810d1762dfd,Robbery,ATTEMPTED ROBBERY. Premises,"100 BLOCK OF N FAIRFAX AV, Los Angeles, CA",2020-09-15 01:21:00+03:00,34.0728,-118.3656,los angeles,spotcrime
https://spotcrime.com/crime/146728429-d6690c6f6a57b89d3e37915728eb575b,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","46TH ST, Los Angeles, CA",2020-09-15 01:06:00+03:00,34.002,-118.274,los angeles,spotcrime
https://spotcrime.com/crime/146728323-a89c1d961b7d6df4ed3efebc794321d2,Robbery,ROBBERY. Premises,"600 BLOCK OF N PLYMOUTH BL, Los Angeles, CA",2020-09-15 00:51:00+03:00,34.0817,-118.3206,los angeles,spotcrime
https://spotcrime.com/crime/146728268-4fd6c3800b895b683dd805c79b004205,Vandalism,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS). Premises","3900 BLOCK OF W SUNSET BL, Los Angeles, CA",2020-09-15 00:51:00+03:00,34.0917,-118.2741,los angeles,spotcrime
https://spotcrime.com/crime/146728349-968f42bbf01971605117e87ad0d8043b,Robbery,ROBBERY. Premises,"1000 BLOCK OF W MARTIN LUTHER KING JR BL, Los Angeles, CA",2020-09-15 00:31:00+03:00,34.0145,-118.2937,los angeles,spotcrime
https://spotcrime.com/crime/146728239-b9f609a592c2c5bded7e0e16a882a4e4,Other,VIOLATION OF RESTRAINING ORDER. Premises,"7100 BLOCK OF ETHEL AV, Los Angeles, CA",2020-09-15 00:21:00+03:00,34.1993,-118.4181,los angeles,spotcrime
https://spotcrime.com/crime/146728426-3b22acfb4e614b12a67fea176ea743cd,Theft,"THEFT, PERSON. Premises","5800 BLOCK OF S CENTRAL AV, Los Angeles, CA",2020-09-15 00:06:00+03:00,33.9822,-118.2565,los angeles,spotcrime
https://spotcrime.com/crime/146728214-7682aa95ca57bb19f0d57bfbc1731487,Vandalism,VANDALISM - MISDEAMEANOR ($399 OR UNDER). Premises,"SHATTO PL, Los Angeles, CA",2020-09-15 00:06:00+03:00,34.0652,-118.2899,los angeles,spotcrime
https://spotcrime.com/crime/146728325-0a4a487ab8691f5e8ac0865b3a9342f9,Vandalism,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS). Premises","OCEAN FRONT WK, Los Angeles, CA",2020-09-15 00:01:00+03:00,33.988,-118.4746,los angeles,spotcrime
https://spotcrime.com/crime/146728256-bac4c8ab2177777e0e498d7076603501,Assault,BATTERY - SIMPLE ASSAULT. Premises,"4TH, Los Angeles, CA",2020-09-14 23:51:00+03:00,34.0449,-118.2415,los angeles,spotcrime
https://spotcrime.com/crime/146728508-6b6bd4b813ef97bc7d7eba2c34ec4d39,Assault,BATTERY - SIMPLE ASSAULT. Premises,"9900 BLOCK OF ROSCOE BL, Los Angeles, CA",2020-09-14 23:51:00+03:00,34.2216,-118.3511,los angeles,spotcrime
https://spotcrime.com/crime/146728370-185f97119a47469fce7928ad364624db,Assault,BATTERY - SIMPLE ASSAULT. Premises,"6800 BLOCK OF ETHEL AV, Los Angeles, CA",2020-09-14 23:51:00+03:00,34.198,-118.4216,los angeles,spotcrime
https://spotcrime.com/crime/146728476-5de054b32de3835997c4a649762b238a,Assault,BATTERY - SIMPLE ASSAULT. Premises,"6300 BLOCK OF N FIGUEROA ST, Los Angeles, CA",2020-09-14 23:46:00+03:00,34.1157,-118.1842,los angeles,spotcrime
https://spotcrime.com/crime/146728458-6d71be491fe07f79bdcb55c0c3e82e07,Robbery,ROBBERY. Premises,"UNION PACIFIC, Los Angeles, CA",2020-09-14 23:31:00+03:00,34.0175,-118.1975,los angeles,spotcrime
https://spotcrime.com/crime/146728488-b879e15173cca44fb38412bdc2a3ce0f,Theft,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD. Premises","4800 BLOCK OF LEXINGTON AV, Los Angeles, CA",2020-09-14 23:21:00+03:00,34.0935,-118.2934,los angeles,spotcrime
https://spotcrime.com/crime/146728463-39b0ea5ec6490737502779ffdc144b6a,Robbery,ROBBERY. Premises,"5500 BLOCK OF W SUNSET BL, Los Angeles, CA",2020-09-14 23:11:00+03:00,34.1,-118.3113,los angeles,spotcrime
https://spotcrime.com/crime/146728580-3a09d789953ac85a2a2d361454dfc306,Assault,INTIMATE PARTNER - SIMPLE ASSAULT. Premises,"COLDWATER CANYON AV, Los Angeles, CA",2020-09-14 22:51:00+03:00,34.2012,-118.4138,los angeles,spotcrime
https://spotcrime.com/crime/146728262-3ab03899ceb08237c312238c80a40d8e,Assault,BATTERY - SIMPLE ASSAULT. Premises,"800 BLOCK OF W ROSECRANS AV, Los Angeles, CA",2020-09-14 22:51:00+03:00,33.9019,-118.2898,los angeles,spotcrime
https://spotcrime.com/crime/146728230-45852636c5455d87127b3b3dab397cf1,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","1100 BLOCK OF W TEMPLE ST, Los Angeles, CA",2020-09-14 22:46:00+03:00,34.0677,-118.252,los angeles,spotcrime
https://spotcrime.com/crime/146728271-9b11580c768533d4414f834df423708a,Assault,BATTERY - SIMPLE ASSAULT. Premises,"900 BLOCK OF MAPLE AV, Los Angeles, CA",2020-09-14 22:41:00+03:00,34.0391,-118.2531,los angeles,spotcrime
https://spotcrime.com/crime/146728253-da969d3b5ad7c90583c41f28ecfe4b80,Burglary,BURGLARY. Premises,"900 BLOCK OF S WESTMORELAND AV, Los Angeles, CA",2020-09-14 22:24:00+03:00,34.0554,-118.2891,los angeles,spotcrime
https://spotcrime.com/crime/146728495-6010353f64e8e54393a59221e6c3e438,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","5TH, Los Angeles, CA",2020-09-14 22:01:00+03:00,34.0481,-118.2507,los angeles,spotcrime
https://spotcrime.com/crime/146728519-1fad2604732973e9f19b878aba199c63,Theft,BURGLARY FROM VEHICLE. Premises,"6TH, Los Angeles, CA",2020-09-14 21:55:00+03:00,34.0382,-118.2345,los angeles,spotcrime
https://spotcrime.com/crime/146728210-52c897bce3f6b3e3461aef53b195de6c,Assault,INTIMATE PARTNER - SIMPLE ASSAULT. Premises,"7400 BLOCK OF ETON AV, Los Angeles, CA",2020-09-14 21:51:00+03:00,34.2047,-118.5955,los angeles,spotcrime
https://spotcrime.com/crime/146728279-5e642cc138122c98f2a33f8fd315026f,Assault,INTIMATE PARTNER - SIMPLE ASSAULT. Premises,"500 BLOCK OF S ALEXANDRIA AV, Los Angeles, CA",2020-09-14 21:46:00+03:00,34.0642,-118.2979,los angeles,spotcrime
https://spotcrime.com/crime/146728569-a4d5ad0817b9c8470a38888d927991f6,Theft,SHOPLIFTING - PETTY THEFT ($950 & UNDER). Premises,"700 BLOCK OF S BROADWAY, Los Angeles, CA",2020-09-14 21:36:00+03:00,34.0444,-118.2541,los angeles,spotcrime
https://spotcrime.com/crime/146728470-e17a55ce7553be010c911039eeedb303,Theft,SHOPLIFTING - PETTY THEFT ($950 & UNDER). Premises,"2300 BLOCK OF E CESAR E CHAVEZ AV, Los Angeles, CA",2020-09-14 21:21:00+03:00,34.0512,-118.2093,los angeles,spotcrime
https://spotcrime.com/crime/146728361-812284be3ef94cf772516551d2b66ce1,Arson,ARSON. Premises,"12100 BLOCK OF KITTRIDGE ST, Los Angeles, CA",2020-09-14 21:06:00+03:00,34.1903,-118.3968,los angeles,spotcrime
https://spotcrime.com/crime/146728572-b026274cde9c0fb5a6661bf1d1b34f24,Robbery,ROBBERY. Premises,"1200 BLOCK OF S CLOVERDALE AV, Los Angeles, CA",2020-09-14 21:06:00+03:00,34.0524,-118.3499,los angeles,spotcrime
https://spotcrime.com/crime/146728339-cd64617861f892059135068a7f2f0377,Theft,SHOPLIFTING - PETTY THEFT ($950 & UNDER). Premises,"5100 BLOCK OF W JEFFERSON BL, Los Angeles, CA",2020-09-14 20:51:00+03:00,34.0255,-118.3556,los angeles,spotcrime
https://spotcrime.com/crime/146728294-2d12154d0fefa956cff16ac4015348f8,Assault,INTIMATE PARTNER - SIMPLE ASSAULT. Premises,"600 BLOCK OF W 17TH ST, Los Angeles, CA",2020-09-14 20:51:00+03:00,33.7288,-118.2906,los angeles,spotcrime
https://spotcrime.com/crime/146728514-3c1cd9de53216ceeda78557060e0310c,Theft,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER). Premises,"7100 BLOCK OF BIANCA AV, Los Angeles, CA",2020-09-14 20:51:00+03:00,34.1988,-118.5132,los angeles,spotcrime
https://spotcrime.com/crime/146728553-1c8ba396746c5ee0f8deaadd78606eff,Theft,SHOPLIFTING - PETTY THEFT ($950 & UNDER). Premises,"700 BLOCK OF S BROADWAY, Los Angeles, CA",2020-09-14 20:51:00+03:00,34.0444,-118.2541,los angeles,spotcrime
https://spotcrime.com/crime/146728389-ba33631e8fbf404c051f56e8f56fbd14,Theft,"BUNCO, PETTY THEFT. Premises","2000 BLOCK OF N FIGUEROA ST, Los Angeles, CA",2020-09-14 20:46:00+03:00,34.0884,-118.2258,los angeles,spotcrime
https://spotcrime.com/crime/146728227-db763856cb5866eb74f1833fe2c664d9,Vandalism,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS). Premises","600 BLOCK OF E 52ND PL, Los Angeles, CA",2020-09-14 20:16:00+03:00,33.995,-118.2652,los angeles,spotcrime
https://spotcrime.com/crime/146728337-9226f5f1a44a7d437de871ec5de67842,Theft,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER). Premises,"00 BLOCK OF WINDWARD AV, Los Angeles, CA",2020-09-14 20:11:00+03:00,33.9871,-118.4732,los angeles,spotcrime
https://spotcrime.com/crime/146728247-cbaedc8c58cdac64ed84bfaf564e20ce,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","WILSHIRE BL, Los Angeles, CA",2020-09-14 20:11:00+03:00,34.0623,-118.3498,los angeles,spotcrime
https://spotcrime.com/crime/146728367-14f3f5b1b8818a5f4350306a2ab4c2d0,Assault,BATTERY - SIMPLE ASSAULT. Premises,"1100 BLOCK OF N KINGSLEY DR, Los Angeles, CA",2020-09-14 19:51:00+03:00,34.0908,-118.3025,los angeles,spotcrime
https://spotcrime.com/crime/146728327-7b62662c39c7cb952b0770cedf7bbc3b,Assault,INTIMATE PARTNER - SIMPLE ASSAULT. Premises,"600 BLOCK OF W 121ST ST, Los Angeles, CA",2020-09-14 19:51:00+03:00,33.9228,-118.2851,los angeles,spotcrime
https://spotcrime.com/crime/146728473-8b88738d921e3ca07be16cb36838b1be,Other,VIOLATION OF COURT ORDER. Premises,"3700 BLOCK OF OVERLAND AV, Los Angeles, CA",2020-09-14 19:36:00+03:00,34.021,-118.4087,los angeles,spotcrime
https://spotcrime.com/crime/146728443-fb07c3dc6fff747e82b6d894136377f1,Other,VIOLATION OF COURT ORDER. Premises,"10800 BLOCK OF REDMONT AV, Los Angeles, CA",2020-09-14 19:31:00+03:00,34.2655,-118.2931,los angeles,spotcrime
https://spotcrime.com/crime/146728407-5b027d9cef46354bddab20ddabd9c05d,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","WASHINGTON, Los Angeles, CA",2020-09-14 19:31:00+03:00,34.035,-118.2734,los angeles,spotcrime
https://spotcrime.com/crime/146728275-da4a35787513ab72f67d622e0507968d,Assault,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT. Premises","WASHINGTON BL, Los Angeles, CA",2020-09-14 19:31:00+03:00,34.035,-118.2734,los angeles,spotcrime
https://spotcrime.com/crime/146890828-2c61fb09f6b14982e44d0b1fb7cca235,Other,Other Miscellaneous. Investigative Detention. Resolution,"HOLLADAY AVE AND PERALTA AVE, San Francisco, CA",2020-09-21 04:56:00+03:00,37.748222724726,-122.40493727627,san francisco,spotcrime
https://spotcrime.com/crime/146890825-060a43df8e3d3c8f7afc87fbea1eb0ac,Other,Disorderly Conduct. Terrorist Threats. Resolution,"VENUS ST AND THORNTON AVE, San Francisco, CA",2020-09-21 04:54:00+03:00,37.731434534662,-122.39769667975,san francisco,spotcrime
https://spotcrime.com/crime/146890821-50bf1c51cf0a68bace7da1398975e9b9,Other,Other Offenses. Municipal Code Violation (general). Resolution,"MERCHANT ST AND KEARNY ST, San Francisco, CA",2020-09-21 03:51:00+03:00,37.794859532228,-122.40487561155,san francisco,spotcrime
